t,v,w
6.000000, -1.199407, -0.624260
6.010000, -1.199408, -0.624260
6.020000, -1.199408, -0.624260
6.030000, -1.199408, -0.624260
6.040000, -1.199408, -0.624260
6.050000, -1.199408, -0.624260
6.060000, -1.199408, -0.624260
6.070000, -1.199408, -0.624260
6.080000, -1.199408, -0.624260
6.090000, -1.199408, -0.624260
6.100000, -1.199408, -0.624260
6.110000, -1.199408, -0.624260
6.120000, -1.199408, -0.624260
6.130000, -1.199408, -0.624260
6.140000, -1.199408, -0.624260
6.150000, -1.199408, -0.624260
6.160000, -1.199408, -0.624260
6.170000, -1.199408, -0.624260
6.180000, -1.199408, -0.624260
6.190000, -1.199408, -0.624260
6.200000, -1.199408, -0.624260
6.210000, -1.199408, -0.624260
6.220000, -1.199408, -0.624260
6.230000, -1.199408, -0.624260
6.240000, -1.199408, -0.624260
6.250000, -1.199408, -0.624260
6.260000, -1.199408, -0.624260
6.270000, -1.199408, -0.624260
6.280000, -1.199408, -0.624260
6.290000, -1.199408, -0.624260
6.300000, -1.199408, -0.624260
6.310000, -1.199408, -0.624260
6.320000, -1.199408, -0.624260
6.330000, -1.199408, -0.624260
6.340000, -1.199408, -0.624260
6.350000, -1.199408, -0.624260
6.360000, -1.199408, -0.624260
6.370000, -1.199408, -0.624260
6.380000, -1.199408, -0.624260
6.390000, -1.199408, -0.624260
6.400000, -1.199408, -0.624260
6.410000, -1.199408, -0.624260
6.420000, -1.199408, -0.624260
6.430000, -1.199408, -0.624260
6.440000, -1.199408, -0.624260
6.450000, -1.199408, -0.624260
6.460000, -1.199408, -0.624260
6.470000, -1.199408, -0.624260
6.480000, -1.199408, -0.624260
6.490000, -1.199408, -0.624260
6.500000, -1.199408, -0.624260
6.510000, -1.199408, -0.624260
6.520000, -1.199408, -0.624260
6.530000, -1.199408, -0.624260
6.540000, -1.199408, -0.624260
6.550000, -1.199408, -0.624260
6.560000, -1.199408, -0.624260
6.570000, -1.199408, -0.624260
6.580000, -1.199408, -0.624260
6.590000, -1.199408, -0.624260
6.600000, -1.199408, -0.624260
6.610000, -1.199408, -0.624260
6.620000, -1.199408, -0.624260
6.630000, -1.199408, -0.624260
6.640000, -1.199408, -0.624260
6.650000, -1.199408, -0.624260
