index,lat,lon,uwnd,vwnd
201800,-43.375,50.125,6.61051082611084,1.7670756578445435
201810,-43.375,52.625,6.604406833648682,2.847463846206665
201820,-43.375,55.125,7.724470615386963,3.0641517639160156
201830,-43.375,57.625,7.745833873748779,3.967527389526367
201840,-43.375,60.125,7.1354451179504395,1.7396081686019897
201850,-43.375,62.625,8.508820533752441,3.0946712493896484
201860,-43.375,65.125,6.137459754943848,1.9898675680160522
201870,-43.375,67.625,6.164927005767822,2.30421781539917
201880,-43.375,70.125,5.493499279022217,3.186229705810547
201890,-43.375,72.625,4.507721424102783,4.361227989196777
201900,-43.375,75.125,6.351095676422119,4.492461681365967
201910,-43.375,77.625,7.126289367675781,4.495513439178467
201920,-43.375,80.125,7.974730014801025,3.573826551437378
201930,-43.375,82.625,9.0459623336792,2.5941524505615234
201940,-43.375,85.125,8.99407958984375,0.5249344110488892
201950,-43.375,87.625,6.012330055236816,-0.5157785415649414
201960,-43.375,90.125,7.947262287139893,2.8627235889434814
201970,-43.375,92.625,7.196484088897705,-1.9715558290481567
201980,-43.375,95.125,4.770188808441162,-1.8464261293411255
201990,-43.375,97.625,7.165964603424072,-0.054934993386268616
202000,-43.375,100.125,8.011353492736816,0.039675273001194
202010,-43.375,102.625,8.099859237670898,-1.2207776308059692
202020,-43.375,105.125,7.822132587432861,-1.3642189502716064
202030,-43.375,107.625,6.616614818572998,-3.3571383953094482
202040,-43.375,110.125,4.901422023773193,-8.768235206604004
202050,-43.375,112.625,2.8718793392181396,-9.891350746154785
202060,-43.375,115.125,0.9399987459182739,-7.257523059844971
202070,-43.375,117.625,3.494476079940796,-4.440578460693359
202080,-43.375,120.125,4.654214859008789,-1.5534394979476929
202090,-43.375,122.625,6.439601898193359,0.961362361907959
202100,-43.375,125.125,7.21784782409668,3.1404504776000977
202110,-43.375,127.625,6.814990997314453,3.265580177307129
202120,-43.375,130.125,7.507782459259033,3.268632173538208
202130,-43.375,132.625,8.334858894348145,3.7111639976501465
202140,-43.375,135.125,9.17109203338623,3.955319404602051
202150,-43.375,137.625,9.332844734191895,4.120124340057373
202160,-43.375,140.125,9.622779846191406,4.126228332519531
202170,-43.375,142.625,10.101934432983398,3.3266191482543945
202180,-43.375,145.125,9.55563735961914,0.6225966215133667
202190,-43.375,147.625,8.151742935180664,0.16175302863121033
202200,-43.375,150.125,7.730574131011963,1.9837636947631836
202210,-43.375,152.625,6.195446491241455,3.7111639976501465
202220,-43.375,155.125,1.1780503988265991,2.6429836750030518
202230,-43.375,157.625,-0.12512969970703125,-0.7751938104629517
202240,-43.375,160.125,0.9552584886550903,-1.6266862154006958
202250,-43.375,162.625,3.460904598236084,-4.101812839508057
202260,-43.375,165.125,3.692852258682251,-4.358176231384277
202270,-43.375,167.625,9.189403533935547,-3.5982420444488525
202280,-43.375,170.125,3.8240859508514404,-3.1679179668426514
202290,-43.375,172.625,7.764145851135254,-6.5220046043396
202300,-43.375,175.125,4.1750593185424805,-8.292132377624512
202310,-43.375,177.625,2.884087085723877,-10.288103103637695
202320,-43.375,180.125,0.49746689200401306,-9.577000617980957
202330,-43.375,182.625,-0.8789598941802979,-7.483366966247559
202340,-43.375,185.125,0.024415552616119385,-3.1801257133483887
202350,-43.375,187.625,-0.015259720385074615,1.156686782836914
202360,-43.375,190.125,-1.0498688220977783,3.4853200912475586
202370,-43.375,192.625,-1.0681804418563843,4.590124130249023
202380,-43.375,195.125,-0.9857779145240784,6.161875247955322
202390,-43.375,197.625,-0.2746749520301819,7.355185031890869
202400,-43.375,200.125,1.4862967729568481,7.053042888641357
202410,-43.375,202.625,4.7122015953063965,3.228956937789917
202420,-43.375,205.125,7.834340572357178,-4.623695373535156
202430,-43.375,207.625,7.382652759552002,-9.180248260498047
202440,-43.375,210.125,6.482329368591309,-9.250442504882812
202450,-43.375,212.625,5.954342842102051,-8.902521133422852
202460,-43.375,215.125,4.840383529663086,-8.17615795135498
202470,-43.375,217.625,3.9888908863067627,-8.579014778137207
202480,-43.375,220.125,4.651162624359131,-6.91570520401001
202490,-43.375,222.625,6.08557653427124,-6.848562717437744
202500,-43.375,225.125,7.095769882202148,-5.807849407196045
202510,-43.375,227.625,7.922846794128418,-4.797656059265137
202520,-43.375,230.125,8.600378036499023,-3.6409692764282227
202530,-43.375,232.625,8.899469375610352,-2.157724380493164
202540,-43.375,235.125,8.594274520874023,-0.943050742149353
202550,-43.375,237.625,8.792651176452637,1.4893486499786377
202560,-43.375,240.125,8.926936149597168,3.9766831398010254
202570,-43.375,242.625,9.113104820251465,5.243239879608154
202580,-43.375,245.125,9.280961990356445,7.010315418243408
202590,-43.375,247.625,9.900506973266602,7.968626022338867
202600,-43.375,250.125,9.82115650177002,8.023560523986816
202610,-43.375,252.625,9.799792289733887,7.648171901702881
202620,-43.375,255.125,10.181285858154297,7.2880425453186035
202630,-43.375,257.625,11.249465942382812,6.106940269470215
202640,-43.375,260.125,9.77842903137207,1.901361107826233
202650,-43.375,262.625,9.027650833129883,1.8586339950561523
202660,-43.375,265.125,5.948238849639893,-4.379539966583252
202670,-43.375,267.625,4.794604301452637,-2.621619939804077
202680,-43.375,270.125,3.3693461418151855,-5.838368892669678
202690,-43.375,272.625,4.3307085037231445,-3.952267646789551
202700,-43.375,275.125,3.0611000061035156,-1.1505829095840454
202710,-43.375,277.625,0.4211682677268982,0.6592199206352234
202720,-43.375,280.125,-0.6744796633720398,4.095708847045898
202730,-43.375,282.625,1.5686992406845093,7.385704517364502
202740,-43.375,285.125,3.268632173538208,5.582005500793457
202750,-43.375,287.625,1.6236342191696167,-0.8698040843009949
202760,-43.375,290.125,0.6012330055236816,-2.7101263999938965
202770,-43.375,292.625,-2.3316853046417236,-3.1465542316436768
202780,-43.375,295.125,-3.802722215652466,-4.120124340057373
202790,-43.375,297.625,-4.574864387512207,-2.2157113552093506
202800,-43.375,300.125,-6.518952369689941,-3.109930992126465
202810,-43.375,302.625,-5.655252456665039,-2.73759388923645
202820,-43.375,305.125,-6.879081726074219,-3.116034984588623
202830,-43.375,307.625,-5.2127203941345215,0.44253188371658325
202840,-43.375,310.125,-2.386620283126831,3.3723981380462646
202850,-43.375,312.625,-0.5829213261604309,5.200512886047363
202860,-43.375,315.125,1.309283971786499,5.246291637420654
202870,-43.375,317.625,3.003113031387329,6.857718467712402
202880,-43.375,320.125,3.8149302005767822,6.259537220001221
202890,-43.375,322.625,5.682719707489014,6.055057048797607
202900,-43.375,325.125,10.062259674072266,3.7477872371673584
202910,-43.375,327.625,11.862906455993652,-0.4516877233982086
202920,-43.375,330.125,13.39803409576416,-4.983824729919434
202930,-43.375,332.625,13.43770980834961,-7.184276580810547
202940,-43.375,335.125,13.672709465026855,-7.806872844696045
202950,-43.375,337.625,13.016541481018066,-7.52304220199585
202960,-43.375,340.125,12.342061996459961,-7.165964603424072
202970,-43.375,342.625,12.686931610107422,-7.007263660430908
202980,-43.375,345.125,10.61466121673584,-5.39278507232666
202990,-43.375,347.625,11.661478042602539,-4.7915520668029785
203000,-43.375,350.125,10.99310302734375,-3.3662943840026855
203010,-43.375,352.625,9.741805076599121,-3.509735584259033
203020,-43.375,355.125,10.013428688049316,-3.2136971950531006
203030,-43.375,357.625,9.552584648132324,-1.229933500289917
216000,-40.875,0.125,8.554598808288574,4.413111209869385
216010,-40.875,2.625,9.293169975280762,5.020448207855225
216020,-40.875,5.125,9.238234519958496,6.558627605438232
216030,-40.875,7.625,9.058170318603516,6.851614475250244
216040,-40.875,10.125,9.689922332763672,7.69700288772583
216050,-40.875,12.625,11.743881225585938,6.338887691497803
216060,-40.875,15.125,13.279008865356445,1.8036988973617554
216070,-40.875,17.625,8.542391777038574,-2.8199963569641113
216080,-40.875,20.125,4.757980823516846,0.12512969970703125
216090,-40.875,22.625,-2.377464532852173,-8.759079933166504
216100,-40.875,25.125,-6.60745906829834,-9.39083194732666
216110,-40.875,27.625,-7.6725873947143555,-6.799731254577637
216120,-40.875,30.125,-8.554598808288574,-9.018494606018066
216130,-40.875,32.625,-8.713300704956055,-8.069339752197266
216140,-40.875,35.125,-5.429408550262451,-7.660379409790039
216150,-40.875,37.625,-4.022462368011475,-6.555575847625732
216160,-40.875,40.125,-4.30629301071167,-4.553500652313232
216170,-40.875,42.625,-1.669413447380066,-2.0936336517333984
216180,-40.875,45.125,-1.5503876209259033,-1.0529206991195679
216190,-40.875,47.625,-0.6866874098777771,2.969541549682617
216200,-40.875,50.125,0.37844106554985046,4.385643482208252
216210,-40.875,52.625,1.2940242290496826,5.066226959228516
216220,-40.875,55.125,2.157724380493164,4.968564987182617
216230,-40.875,57.625,2.6063601970672607,5.093694686889648
216240,-40.875,60.125,1.3855825662612915,3.8179819583892822
216250,-40.875,62.625,0.6409082412719727,5.380577564239502
216260,-40.875,65.125,0.25941523909568787,4.559604644775391
216270,-40.875,67.625,0.7324665784835815,6.415186405181885
216280,-40.875,70.125,1.1475310325622559,6.396874904632568
216290,-40.875,72.625,1.3703229427337646,6.430446147918701
216300,-40.875,75.125,3.418177366256714,4.703045845031738
216310,-40.875,77.625,4.754929065704346,3.0672037601470947
216320,-40.875,80.125,5.679667949676514,1.443569540977478
216330,-40.875,82.625,5.7101874351501465,3.6684367656707764
216340,-40.875,85.125,5.597265243530273,4.5199294090271
216350,-40.875,87.625,5.2890191078186035,1.1780503988265991
216360,-40.875,90.125,8.133431434631348,0.6470121145248413
216370,-40.875,92.625,7.095769882202148,-1.7396081686019897
216380,-40.875,95.125,5.142525672912598,-5.2493438720703125
216390,-40.875,97.625,3.8668131828308105,-3.6409692764282227
216400,-40.875,100.125,4.407007217407227,-2.2065556049346924
216410,-40.875,102.625,6.259537220001221,0.3814930021762848
216420,-40.875,105.125,6.348043441772461,-1.495452642440796
216430,-40.875,107.625,6.195446491241455,-8.099859237670898
216440,-40.875,110.125,3.8942806720733643,-7.626808166503906
216450,-40.875,112.625,3.030580520629883,-6.192394733428955
216460,-40.875,115.125,1.5259720087051392,-3.9766831398010254
216470,-40.875,117.625,1.7762314081192017,-1.8555819988250732
216480,-40.875,120.125,1.7060366868972778,-0.9552584886550903
216490,-40.875,122.625,2.191295862197876,1.9196728467941284
216500,-40.875,125.125,4.08655309677124,2.8566195964813232
216510,-40.875,127.625,4.425318717956543,2.8291521072387695
216520,-40.875,130.125,4.48025369644165,3.7416834831237793
216530,-40.875,132.625,5.08759069442749,4.190319061279297
216540,-40.875,135.125,5.316486358642578,5.182200908660889
216550,-40.875,137.625,5.957394599914551,5.536226749420166
216560,-40.875,140.125,5.6735639572143555,5.481291770935059
216570,-40.875,142.625,7.126289367675781,4.559604644775391
216580,-40.875,145.125,5.343954086303711,3.7508392333984375
216590,-40.875,147.625,4.803760051727295,-0.19532442092895508
216600,-40.875,150.125,1.886101484298706,2.340841054916382
216610,-40.875,152.625,4.663370609283447,0.769089937210083
216620,-40.875,155.125,6.067265033721924,-1.9868155717849731
216630,-40.875,157.625,5.072330951690674,-4.1323323249816895
216640,-40.875,160.125,1.5198681354522705,-1.4679851531982422
216650,-40.875,162.625,5.777329921722412,-7.950314521789551
216660,-40.875,165.125,5.157785415649414,-6.564731597900391
216670,-40.875,167.625,5.090642929077148,-6.491485118865967
216680,-40.875,170.125,4.727461338043213,-5.740706920623779
216690,-40.875,172.625,2.8627235889434814,-0.8423365354537964
216700,-40.875,175.125,3.9064884185791016,-7.141549110412598
216710,-40.875,177.625,-0.6317524313926697,-9.351156234741211
216720,-40.875,180.125,-1.9837636947631836,-8.17005443572998
216730,-40.875,182.625,-3.775254726409912,-4.052981853485107
216740,-40.875,185.125,-4.538240909576416,0.9277909994125366
216750,-40.875,187.625,-5.054019451141357,4.101812839508057
216760,-40.875,190.125,-5.600317478179932,4.986876487731934
216770,-40.875,192.625,-6.058108806610107,6.357199668884277
216780,-40.875,195.125,-6.766160011291504,6.552524089813232
216790,-40.875,197.625,-4.068241596221924,4.773240566253662
216800,-40.875,200.125,0.9033754467964172,-0.045779161155223846
216810,-40.875,202.625,3.149606227874756,-5.456875801086426
216820,-40.875,205.125,2.0844779014587402,-8.209729194641113
216830,-40.875,207.625,3.112982988357544,-7.52304220199585
216840,-40.875,210.125,2.9756455421447754,-7.886223316192627
216850,-40.875,212.625,2.035646677017212,-7.7916131019592285
216860,-40.875,215.125,1.6968809366226196,-7.294146537780762
216870,-40.875,217.625,1.8769456148147583,-7.318562030792236
216880,-40.875,220.125,2.6826589107513428,-7.013367652893066
216890,-40.875,222.625,2.4140877723693848,-5.936031341552734
216900,-40.875,225.125,2.3164255619049072,-5.960446834564209
216910,-40.875,227.625,2.307269811630249,-4.416162967681885
216920,-40.875,230.125,3.109930992126465,-2.2096076011657715
216930,-40.875,232.625,4.104864597320557,1.095647931098938
216940,-40.875,235.125,3.808826208114624,2.810840606689453
216950,-40.875,237.625,4.114020824432373,4.941097259521484
216960,-40.875,240.125,5.3653178215026855,5.990966320037842
216970,-40.875,242.625,6.464017391204834,6.955380439758301
216980,-40.875,245.125,7.6695356369018555,6.888237953186035
216990,-40.875,247.625,7.605444431304932,8.655313491821289
217000,-40.875,250.125,8.17005443572998,9.21687126159668
217010,-40.875,252.625,8.905572891235352,9.39388370513916
217020,-40.875,255.125,10.590246200561523,8.112067222595215
217030,-40.875,257.625,10.60245418548584,5.594213485717773
217040,-40.875,260.125,9.180248260498047,4.123176574707031
217050,-40.875,262.625,8.719404220581055,-0.158701092004776
217060,-40.875,265.125,5.270707607269287,-1.9776597023010254
217070,-40.875,267.625,5.69797945022583,-3.509735584259033
217080,-40.875,270.125,3.7477872371673584,-3.497527837753296
217090,-40.875,272.625,0.8972715735435486,1.9105169773101807
217100,-40.875,275.125,-1.0803881883621216,3.158762216567993
217110,-40.875,277.625,-1.9074651002883911,4.062137603759766
217120,-40.875,280.125,-3.045840263366699,3.546359062194824
217130,-40.875,282.625,-3.5585668087005615,3.692852258682251
217140,-40.875,285.125,-0.01831166446208954,2.420191764831543
217150,-40.875,287.625,0.7202588319778442,-0.1312336027622223
217160,-40.875,290.125,1.770127534866333,-2.5849967002868652
217170,-40.875,292.625,-1.5229201316833496,-3.573826551437378
217180,-40.875,295.125,-3.7111639976501465,-3.576878547668457
217190,-40.875,297.625,-2.9481780529022217,-3.650125026702881
217200,-40.875,300.125,-2.7803211212158203,-5.316486358642578
217210,-40.875,302.625,-2.273698329925537,-3.232008695602417
217220,-40.875,305.125,-1.400842308998108,-0.5279863476753235
217230,-40.875,307.625,-3.9888908863067627,1.7640236616134644
217240,-40.875,310.125,-2.7406458854675293,4.797656059265137
217250,-40.875,312.625,1.1414270401000977,3.4334371089935303
217260,-40.875,315.125,3.009216785430908,3.2472684383392334
217270,-40.875,317.625,3.9339559078216553,2.3347373008728027
217280,-40.875,320.125,4.889214515686035,2.542269468307495
217290,-40.875,322.625,7.996093273162842,-0.12207776308059692
217300,-40.875,325.125,9.16498851776123,-2.069218158721924
217310,-40.875,327.625,9.534273147583008,-4.6755781173706055
217320,-40.875,330.125,10.144661903381348,-6.766160011291504
217330,-40.875,332.625,10.883232116699219,-6.7081732749938965
217340,-40.875,335.125,10.929011344909668,-5.838368892669678
217350,-40.875,337.625,10.968687057495117,-5.124214172363281
217360,-40.875,340.125,10.0042724609375,-4.333760738372803
217370,-40.875,342.625,10.43764877319336,-3.885124921798706
217380,-40.875,345.125,9.577000617980957,-2.575840711593628
217390,-40.875,347.625,9.332844734191895,-1.0986998081207275
217400,-40.875,350.125,8.04187297821045,-1.5076603889465332
217410,-40.875,352.625,8.762131690979004,-0.6561679840087891
217420,-40.875,355.125,9.0520658493042,-0.027467496693134308
217430,-40.875,357.625,8.286027908325195,1.9776597023010254
230400,-38.375,0.125,7.111029624938965,5.810901641845703
230410,-38.375,2.625,7.4772629737854,6.283952713012695
230420,-38.375,5.125,7.126289367675781,7.3704447746276855
230430,-38.375,7.625,7.080510139465332,7.077458381652832
230440,-38.375,10.125,7.266678810119629,7.504730701446533
230450,-38.375,12.625,9.38472843170166,5.124214172363281
230460,-38.375,15.125,9.143624305725098,0.808765172958374
230470,-38.375,17.625,7.126289367675781,3.457852602005005
230480,-38.375,20.125,5.939083099365234,3.7447354793548584
230490,-38.375,22.625,-3.656229019165039,-2.6429836750030518
230500,-38.375,25.125,-11.576024055480957,4.690837860107422
230510,-38.375,27.625,-11.61569881439209,-4.092657089233398
230520,-38.375,30.125,-14.04809856414795,-10.108038902282715
230530,-38.375,32.625,-10.098882675170898,-10.059207916259766
230540,-38.375,35.125,-8.057132720947266,-9.457974433898926
230550,-38.375,37.625,-6.546420097351074,-7.822132587432861
230560,-38.375,40.125,-4.761032581329346,-4.947201251983643
230570,-38.375,42.625,-4.803760051727295,-2.3652565479278564
230580,-38.375,45.125,-3.0580480098724365,1.0986998081207275
230590,-38.375,47.625,-2.997009038925171,2.465970754623413
230600,-38.375,50.125,-1.8677897453308105,4.123176574707031
230610,-38.375,52.625,-1.5931148529052734,5.572849750518799
230620,-38.375,55.125,-1.9532442092895508,6.528108596801758
230630,-38.375,57.625,-2.6368796825408936,7.028627395629883
230640,-38.375,60.125,-3.7935664653778076,7.922846794128418
230650,-38.375,62.625,-3.4456448554992676,7.413172245025635
230660,-38.375,65.125,-3.6714887619018555,7.361289024353027
230670,-38.375,67.625,-4.30629301071167,6.760056018829346
230680,-38.375,70.125,-6.091680526733398,4.873954772949219
230690,-38.375,72.625,-4.767136573791504,1.5717512369155884
230700,-38.375,75.125,-2.2614905834198,1.483244776725769
230710,-38.375,77.625,-0.7080510258674622,3.5616188049316406
230720,-38.375,80.125,2.6765549182891846,6.546420097351074
230730,-38.375,82.625,1.8220106363296509,3.3937618732452393
230740,-38.375,85.125,3.460904598236084,2.191295862197876
230750,-38.375,87.625,3.6714887619018555,0.045779161155223846
230760,-38.375,90.125,4.321552753448486,-0.9918818473815918
230770,-38.375,92.625,3.1709699630737305,-0.8423365354537964
230780,-38.375,95.125,3.6043460369110107,-2.73759388923645
230790,-38.375,97.625,4.6297993659973145,-3.842397689819336
230800,-38.375,100.125,4.413111209869385,-3.2838919162750244
230810,-38.375,102.625,5.255447864532471,-3.692852258682251
230820,-38.375,105.125,3.6714887619018555,-4.950253486633301
230830,-38.375,107.625,1.287920355796814,-3.463956594467163
230840,-38.375,110.125,-1.2024660110473633,-2.04175066947937
230850,-38.375,112.625,-3.576878547668457,0.13428553938865662
230860,-38.375,115.125,-4.822071552276611,-0.1861685812473297
230870,-38.375,117.625,-3.149606227874756,-0.5859732627868652
230880,-38.375,120.125,-2.807788610458374,-0.6225966215133667
230890,-38.375,122.625,-1.6480498313903809,1.1414270401000977
230900,-38.375,125.125,-1.443569540977478,2.197399616241455
230910,-38.375,127.625,-0.930842936038971,3.6257095336914062
230920,-38.375,130.125,-0.9918818473815918,4.095708847045898
230930,-38.375,132.625,-0.16175302863121033,4.724409580230713
230940,-38.375,135.125,0.6775315999984741,4.91363000869751
230950,-38.375,137.625,1.4771409034729004,5.267655372619629
230960,-38.375,140.125,2.578892707824707,5.414148807525635
230970,-38.375,142.625,2.3164255619049072,3.848501443862915
230980,-38.375,145.125,3.34798264503479,6.876029968261719
230990,-38.375,147.625,3.6012940406799316,4.437526702880859
231000,-38.375,150.125,4.837331295013428,3.799670457839966
231010,-38.375,152.625,3.451748847961426,2.0875296592712402
231020,-38.375,155.125,3.7416834831237793,-1.6327900886535645
231030,-38.375,157.625,4.028566360473633,-6.833302974700928
231040,-38.375,160.125,3.802722215652466,-6.396874904632568
231050,-38.375,162.625,4.2116827964782715,-6.091680526733398
231060,-38.375,165.125,3.6714887619018555,-7.852652072906494
231070,-38.375,167.625,1.5931148529052734,-6.1740827560424805
231080,-38.375,170.125,2.1760361194610596,-3.6623330116271973
231090,-38.375,172.625,2.383568286895752,0.6287004947662354
231100,-38.375,175.125,2.8596715927124023,-0.3296099603176117
231110,-38.375,177.625,-0.48220717906951904,-3.2838919162750244
231120,-38.375,180.125,-4.486357688903809,-3.26252818107605
231130,-38.375,182.625,-5.908563613891602,2.462918758392334
231140,-38.375,185.125,-6.836354732513428,5.6705121994018555
231150,-38.375,187.625,-7.159860610961914,7.178172588348389
231160,-38.375,190.125,-7.199535846710205,6.8271989822387695
231170,-38.375,192.625,-3.6043460369110107,3.4486968517303467
231180,-38.375,195.125,-2.5605809688568115,2.542269468307495
231190,-38.375,197.625,-2.227919101715088,-0.6012330055236816
231200,-38.375,200.125,-2.7467496395111084,-2.2096076011657715
231210,-38.375,202.625,-4.654214859008789,-3.351034641265869
231220,-38.375,205.125,-5.298174858093262,-7.153757095336914
231230,-38.375,207.625,-2.490386486053467,-8.243301391601562
231240,-38.375,210.125,-0.033571384847164154,-7.922846794128418
231250,-38.375,212.625,0.00915583223104477,-6.08252477645874
231260,-38.375,215.125,-0.3967527151107788,-6.320576190948486
231270,-38.375,217.625,-1.3581150770187378,-5.386681079864502
231280,-38.375,220.125,-1.727400302886963,-6.30226469039917
231290,-38.375,222.625,-2.008179187774658,-4.08350133895874
231300,-38.375,225.125,-3.1343464851379395,-1.9746078252792358
231310,-38.375,227.625,-4.184215545654297,-1.382530689239502
231320,-38.375,230.125,-4.730513095855713,0.9369468092918396
231330,-38.375,232.625,-3.314411163330078,2.7528536319732666
231340,-38.375,235.125,-2.7467496395111084,5.124214172363281
231350,-38.375,237.625,-1.7151925563812256,7.278886795043945
231360,-38.375,240.125,0.07629860192537308,8.350118637084961
231370,-38.375,242.625,2.2492828369140625,9.375572204589844
231380,-38.375,245.125,3.8942806720733643,9.598363876342773
231390,-38.375,247.625,5.029603958129883,9.57089614868164
231400,-38.375,250.125,6.579991340637207,9.409143447875977
231410,-38.375,252.625,7.78550910949707,8.768235206604004
231420,-38.375,255.125,8.55765151977539,8.05102825164795
231430,-38.375,257.625,8.279924392700195,7.568821430206299
231440,-38.375,260.125,8.688884735107422,4.1353840827941895
231450,-38.375,262.625,7.190380096435547,0.08850637823343277
231460,-38.375,265.125,5.557590007781982,-2.1027894020080566
231470,-38.375,267.625,4.034669876098633,0.8514924049377441
231480,-38.375,270.125,1.8799974918365479,3.0183727741241455
231490,-38.375,272.625,-0.14038942754268646,3.686748504638672
231500,-38.375,275.125,-1.287920355796814,3.8210339546203613
231510,-38.375,277.625,-2.0020751953125,4.78239631652832
231520,-38.375,280.125,-2.920710563659668,3.5677225589752197
231530,-38.375,282.625,-1.022401213645935,-0.6287004947662354
231540,-38.375,285.125,1.1780503988265991,-2.8230483531951904
231550,-38.375,287.625,2.380516290664673,0.3601294159889221
231560,-38.375,290.125,0.6195446252822876,-0.48525911569595337
231570,-38.375,292.625,-2.8749313354492188,-3.039736270904541
231580,-38.375,295.125,-2.9390220642089844,-1.7792834043502808
231590,-38.375,297.625,-4.382591724395752,-0.9888298511505127
231600,-38.375,300.125,-5.350058078765869,-1.7792834043502808
231610,-38.375,302.625,-4.358176231384277,-1.9288287162780762
231620,-38.375,305.125,-3.3571383953094482,0.8026612997055054
231630,-38.375,307.625,-4.5260329246521,1.574803113937378
231640,-38.375,310.125,-3.6623330116271973,1.8311665058135986
231650,-38.375,312.625,-2.8596715927124023,3.381554126739502
231660,-38.375,315.125,-1.3581150770187378,2.7498016357421875
231670,-38.375,317.625,-0.5798693895339966,2.95733380317688
231680,-38.375,320.125,0.5707135200500488,1.0925959348678589
231690,-38.375,322.625,0.0,-1.074284315109253
231700,-38.375,325.125,1.1872062683105469,-2.4507110118865967
231710,-38.375,327.625,3.045840263366699,-3.8668131828308105
231720,-38.375,330.125,4.019410133361816,-5.075383186340332
231730,-38.375,332.625,4.892266273498535,-4.962460994720459
231740,-38.375,335.125,5.942135334014893,-4.141488075256348
231750,-38.375,337.625,6.839406490325928,-3.8362936973571777
231760,-38.375,340.125,6.665445804595947,-3.3205151557922363
231770,-38.375,342.625,6.894341468811035,-2.960385799407959
231780,-38.375,345.125,6.985899925231934,-0.9674662947654724
231790,-38.375,347.625,7.733626365661621,-0.5768174529075623
231800,-38.375,350.125,8.450833320617676,1.0498688220977783
231810,-38.375,352.625,7.049990653991699,2.490386486053467
231820,-38.375,355.125,6.979795932769775,3.3937618732452393
231830,-38.375,357.625,7.297198295593262,4.333760738372803
244800,-35.875,0.125,3.039736270904541,6.726484775543213
244810,-35.875,2.625,4.147592067718506,7.199535846710205
244820,-35.875,5.125,4.559604644775391,8.21278190612793
244830,-35.875,7.625,4.742721080780029,8.679728507995605
244840,-35.875,10.125,6.558627605438232,6.6318745613098145
244850,-35.875,12.625,4.69389009475708,1.638893961906433
244860,-35.875,15.125,5.121161937713623,5.762070655822754
244870,-35.875,17.625,4.1323323249816895,5.896356105804443
244880,-35.875,20.125,3.891228675842285,1.4801928997039795
244890,-35.875,22.625,2.8596715927124023,4.342916488647461
244900,-35.875,25.125,9.22602653503418,-4.385643482208252
244910,-35.875,27.625,2.2889580726623535,-13.78257942199707
244920,-35.875,30.125,-8.38674259185791,-13.61777400970459
244930,-35.875,32.625,-10.977843284606934,-11.17316722869873
244940,-35.875,35.125,-10.486479759216309,-9.119209289550781
244950,-35.875,37.625,-9.229079246520996,-6.198498249053955
244960,-35.875,40.125,-8.481352806091309,-3.149606227874756
244970,-35.875,42.625,-7.284990310668945,-1.0468168258666992
244980,-35.875,45.125,-6.811939239501953,1.5503876209259033
244990,-35.875,47.625,-5.652200222015381,3.5524628162384033
245000,-35.875,50.125,-5.682719707489014,5.533174514770508
245010,-35.875,52.625,-5.057071208953857,6.940120697021484
245020,-35.875,55.125,-5.359213829040527,8.655313491821289
245030,-35.875,57.625,-4.815967559814453,8.646157264709473
245040,-35.875,60.125,-6.332784175872803,8.463041305541992
245050,-35.875,62.625,-7.648171901702881,9.763169288635254
245060,-35.875,65.125,-8.44167709350586,9.204663276672363
245070,-35.875,67.625,-6.943172931671143,3.7142159938812256
245080,-35.875,70.125,-7.233107566833496,-1.7853872776031494
245090,-35.875,72.625,-4.657266616821289,-2.8627235889434814
245100,-35.875,75.125,-4.797656059265137,-2.697918653488159
245110,-35.875,77.625,-4.8281755447387695,3.338826894760132
245120,-35.875,80.125,-0.7751938104629517,3.964475393295288
245130,-35.875,82.625,1.5320758819580078,2.34694504737854
245140,-35.875,85.125,2.4354512691497803,2.966489553451538
245150,-35.875,87.625,7.21784782409668,-4.800707817077637
245160,-35.875,90.125,7.663431644439697,-4.059085845947266
245170,-35.875,92.625,6.280900955200195,-4.7091498374938965
245180,-35.875,95.125,4.895318508148193,-5.237135887145996
245190,-35.875,97.625,3.534151315689087,-3.387657880783081
245200,-35.875,100.125,1.6327900886535645,-2.240126848220825
245210,-35.875,102.625,0.14344137907028198,-0.5920771360397339
245220,-35.875,105.125,-1.9715558290481567,1.5412317514419556
245230,-35.875,107.625,-4.77934455871582,2.7955808639526367
245240,-35.875,110.125,-7.4742112159729,3.378502130508423
245250,-35.875,112.625,-9.308429718017578,2.8657755851745605
245260,-35.875,115.125,-10.651285171508789,1.272660732269287
245270,-35.875,117.625,-8.77739143371582,-0.665323793888092
245280,-35.875,120.125,-7.8282365798950195,-0.9491546154022217
245290,-35.875,122.625,-6.622718811035156,0.119025819003582
245300,-35.875,125.125,-5.548434257507324,2.5148019790649414
245310,-35.875,127.625,-5.188304901123047,5.1303181648254395
245320,-35.875,130.125,-4.7122015953063965,4.626747131347656
245330,-35.875,132.625,-5.069279193878174,5.2890191078186035
245340,-35.875,135.125,-4.699994087219238,5.823109149932861
245350,-35.875,137.625,-4.275773525238037,5.759018421173096
245360,-35.875,140.125,-1.3184398412704468,5.112006187438965
245370,-35.875,142.625,0.460843563079834,4.819019794464111
245380,-35.875,145.125,1.504608392715454,4.263566017150879
245390,-35.875,147.625,3.271684169769287,-0.6012330055236816
245400,-35.875,150.125,-1.886101484298706,2.069218158721924
245410,-35.875,152.625,-2.688762664794922,-3.186229705810547
