"Country or Area","Year","Value","Value Footnotes"
"El Salvador","1996","1.56075808249721",""
"El Salvador","1995","1.69464765012368",""
"El Salvador","1994","1.9664588898783",""
"El Salvador","1993","2.39262035168636",""
"El Salvador","1992","3.00602885115959",""
"El Salvador","1991","3.5209941630578",""
"El Salvador","1990","4.20754441875482",""
"El Salvador","1989","5.48920813798134",""
"El Salvador","1988","5.08367781402149",""
"Equatorial Guinea","2009","3.59131715097851",""
"Equatorial Guinea","2008","1.89229254496033",""
"Equatorial Guinea","2007","1.56115608178348",""
"Equatorial Guinea","1995","2.10261017736974",""
"Equatorial Guinea","1994","1.8921782959629",""
"Eritrea","2003","20.8657453093811",""
"Eritrea","2002","20.6679490884377",""
"Eritrea","2001","22.1414925120714",""
"Eritrea","2000","32.6527295064608",""
"Eritrea","1999","39.6154188551589",""
"Eritrea","1998","35.2738251658978",""
"Eritrea","1997","12.8271011965217",""
"Eritrea","1996","21.9570838815043",""
"Eritrea","1995","20.8417808774633",""
"Eritrea","1994","13.4037616023449",""
"Eritrea","1993","22.0305730401373",""
"Estonia","2012","1.87767755300983",""
"Estonia","2011","1.6588143007201",""
"Estonia","2010","1.73264038298486",""
"Estonia","2009","2.24771792937073",""
"Estonia","2008","2.13118980952764",""
"Estonia","2007","2.02247712650215",""
"Estonia","2006","1.87442553058143",""
"Estonia","2005","1.91383454824779",""
"Estonia","2004","1.70361723728577",""
"Estonia","2003","1.74333951641075",""
"Estonia","2002","1.67174508187411",""
"Estonia","2001","1.50626841800557",""
"Estonia","2000","1.3782837659833",""
"Estonia","1999","1.29141166038968",""
"Estonia","1998","1.07108251894591",""
"Estonia","1997","1.05117785623705",""
"Estonia","1996","0.876943487379906",""
"Estonia","1995","0.961203836198767",""
"Estonia","1994","1.03775758178939",""
"Estonia","1993","0.757147497621721",""
"Ethiopia","2012","0.913885631905801",""
"Ethiopia","2011","1.11243874220101",""
"Ethiopia","2010","1.15493278797294",""
"Ethiopia","2009","1.20563291468014",""
"Ethiopia","2008","1.51735190598594",""
"Ethiopia","2007","1.89791123198189",""
"Ethiopia","2006","2.30913656234571",""
"Ethiopia","2005","2.81510153936368",""
"Ethiopia","2004","3.13321655139037",""
"Ethiopia","2003","3.2998122758424",""
"Ethiopia","2002","3.76068591316484",""
"Ethiopia","2001","4.39716467714498",""
"Ethiopia","2000","7.69758716108074",""
"Ethiopia","1999","9.84306825491744",""
"Ethiopia","1998","6.17764501994681",""
"Ethiopia","1997","2.75942368922046",""
"Ethiopia","1996","1.51454022917921",""
"Ethiopia","1995","1.60265391542008",""
"Ethiopia","1994","2.06698215504924",""
"Ethiopia","1993","2.2116376881116",""
"Ethiopia","1992","2.4802339551117",""
"Ethiopia","1991","4.00219408145167",""
"Ethiopia","1990","6.56797221976146",""
"Ethiopia","1989","6.93777326607859",""
"Ethiopia","1988","5.7425048607184",""
"Euro area","2012","1.52780993718474",""
"Euro area","2011","1.5442266224974",""
"Euro area","2010","1.64040461093435",""
"Euro area","2009","1.73094426781643",""
"Euro area","2008","1.62925225671696",""
"Euro area","2007","1.5881479342751",""
"Euro area","2006","1.63724586710128",""
"Euro area","2005","1.6787346844722",""
"Euro area","2004","1.72724318013998",""
"Euro area","2003","1.74547580248629",""
"Euro area","2002","1.75192093457967",""
"Euro area","2001","1.75276200981027",""
"Euro area","2000","1.79962696124451",""
"Euro area","1999","1.83825195767334",""
"Euro area","1998","1.85500242738321",""
"Euro area","1997","1.91438875299338",""
"Euro area","1996","1.94860563903547",""
"Euro area","1995","1.96089474700655",""
"Euro area","1994","2.07429638413571",""
"Euro area","1993","2.18113543103797",""
"Euro area","1992","2.23426846256346",""
"Euro area","1991","2.34843507869067",""
"Euro area","1990","2.4690602375576",""
"Euro area","1989","2.55785947049114",""
"Euro area","1988","2.65860539365687",""
"Europe & Central Asia (all income levels)","2012","1.92410081263222",""
"Europe & Central Asia (all income levels)","2011","1.8662304866804",""
"Europe & Central Asia (all income levels)","2010","1.93490429999234",""
"Europe & Central Asia (all income levels)","2009","2.00420802543637",""
"Europe & Central Asia (all income levels)","2008","1.88182735181676",""
"Europe & Central Asia (all income levels)","2007","1.84447276485315",""
"Europe & Central Asia (all income levels)","2006","1.86940712456057",""
"Europe & Central Asia (all income levels)","2005","1.89473196841741",""
"Europe & Central Asia (all income levels)","2004","1.92455005486567",""
"Europe & Central Asia (all income levels)","2003","1.97192819769845",""
"Europe & Central Asia (all income levels)","2002","1.98882794991944",""
"Europe & Central Asia (all income levels)","2001","1.95790177924069",""
"Europe & Central Asia (all income levels)","2000","1.98585392113209",""
"Europe & Central Asia (all income levels)","1999","2.00670114905588",""
"Europe & Central Asia (all income levels)","1998","2.03266868083957",""
"Europe & Central Asia (all income levels)","1997","2.16499853868915",""
"Europe & Central Asia (all income levels)","1996","2.16787818374484",""
"Europe & Central Asia (all income levels)","1995","2.2026851281299",""
"Europe & Central Asia (all income levels)","1994","2.41145369083523",""
"Europe & Central Asia (all income levels)","1993","2.50126929067103",""
"Europe & Central Asia (all income levels)","1992","2.58822300896865",""
"Europe & Central Asia (all income levels)","1991","2.57313985603052",""
"Europe & Central Asia (all income levels)","1990","3.68614647678332",""
"Europe & Central Asia (all income levels)","1989","4.27881904213672",""
"Europe & Central Asia (all income levels)","1988","2.8255112548093",""
"Europe & Central Asia (developing only)","2012","2.02747153708472",""
"Europe & Central Asia (developing only)","2011","1.97232633148556",""
"Europe & Central Asia (developing only)","2010","2.03968073653007",""
"Europe & Central Asia (developing only)","2009","2.1857764673135",""
"Europe & Central Asia (developing only)","2008","2.07868492737084",""
"Europe & Central Asia (developing only)","2007","2.14635656004909",""
"Europe & Central Asia (developing only)","2006","2.18186207184247",""
"Europe & Central Asia (developing only)","2005","2.21348397605295",""
"Europe & Central Asia (developing only)","2004","2.35176186699409",""
"Europe & Central Asia (developing only)","2003","2.69155309265944",""
"Europe & Central Asia (developing only)","2002","2.95374390236718",""
"Europe & Central Asia (developing only)","2001","2.89478733983249",""
"Europe & Central Asia (developing only)","2000","3.08900509034659",""
"Europe & Central Asia (developing only)","1999","3.18447075346488",""
"Europe & Central Asia (developing only)","1998","2.86232365627971",""
"Europe & Central Asia (developing only)","1997","3.30036951427145",""
"Europe & Central Asia (developing only)","1996","3.05233093537318",""
"Europe & Central Asia (developing only)","1995","2.92615752484439",""
"Europe & Central Asia (developing only)","1994","3.0124141239808",""
"Europe & Central Asia (developing only)","1993","2.74607278609144",""
"Europe & Central Asia (developing only)","1992","3.41635138261085",""
"Europe & Central Asia (developing only)","1989","3.62572253803661",""
"European Union","2012","1.64968591801137",""
"European Union","2011","1.65259906937502",""
"European Union","2010","1.74408027290793",""
"European Union","2009","1.82335705088688",""
"European Union","2008","1.72843983760344",""
"European Union","2007","1.70751655808791",""
"European Union","2006","1.74765805000627",""
"European Union","2005","1.79372357008875",""
"European Union","2004","1.83963714446742",""
"European Union","2003","1.87247555059325",""
"European Union","2002","1.87845039072133",""
"European Union","2001","1.87093255566842",""
"European Union","2000","1.90607789184056",""
"European Union","1999","1.94256713162092",""
"European Union","1998","1.97470468914519",""
"European Union","1997","2.03462326814606",""
"European Union","1996","2.07439640795783",""
"European Union","1995","2.10155514353213",""
"European Union","1994","2.2461950071431",""
"European Union","1993","2.36131001352803",""
"European Union","1992","2.44062571095218",""
"European Union","1991","2.57692917222073",""
"European Union","1990","2.66604791178253",""
"European Union","1989","2.75379051447557",""
"European Union","1988","2.86145125948727",""
"Fiji","2012","1.45836213982184",""
"Fiji","2011","1.46046131560376",""
"Fiji","2010","1.56464674220505",""
"Fiji","2009","1.74782395917083",""
"Fiji","2008","1.47622397809519",""
"Fiji","2007","2.22499718683757",""
"Fiji","2006","1.74254104931503",""
"Fiji","2005","1.43380539425518",""
"Fiji","2004","1.71575938748871",""
"Fiji","2003","1.6102762500652",""
"Fiji","2002","1.67751009856116",""
"Fiji","2001","1.97650995967867",""
"Fiji","2000","1.90247924847048",""
"Fiji","1999","1.22604763025122",""
"Fiji","1998","1.36403681988031",""
"Fiji","1997","1.47861466706361",""
"Fiji","1996","1.54283801874163",""
"Fiji","1995","1.76116063372911",""
"Fiji","1994","1.84478371501272",""
"Fiji","1993","1.95915129883006",""
"Fiji","1992","1.99365851539765",""
"Fiji","1991","2.34573947110676",""
"Fiji","1990","2.28282828282828",""
"Fiji","1989","2.45684979413195",""
"Fiji","1988","2.22348198538675",""
"Finland","2012","1.47968484634441",""
"Finland","2011","1.42941185823542",""
"Finland","2010","1.43629283140485",""
"Finland","2009","1.50361540872109",""
"Finland","2008","1.32924004955028",""
"Finland","2007","1.22504587666129",""
"Finland","2006","1.37604440020511",""
"Finland","2005","1.4012666027225",""
"Finland","2004","1.39952451630699",""
"Finland","2003","1.37840047824862",""
"Finland","2002","1.19181877671498",""
"Finland","2001","1.18674975590144",""
"Finland","2000","1.27917092174439",""
"Finland","1999","1.2687927665732",""
"Finland","1998","1.50989016642231",""
"Finland","1997","1.58316260011175",""
"Finland","1996","1.5756927701728",""
"Finland","1995","1.4594437041972",""
"Finland","1994","1.74539613592145",""
"Finland","1993","1.84951259622947",""
"Finland","1992","1.88426924328036",""
"Finland","1991","1.75669173991105",""
"Finland","1990","1.54171704957678",""
"Finland","1989","1.51261700537424",""
"Finland","1988","1.59012240892272",""
"France","2012","2.25646170861536",""
"France","2011","2.25397447184418",""
"France","2010","2.40860836878847",""
"France","2009","2.55313101381245",""
"France","2008","2.33101161548628",""
"France","2007","2.34646946366237",""
"France","2006","2.4168080012078",""
"France","2005","2.47635804185124",""
"France","2004","2.57856561443794",""
"France","2003","2.56212188329435",""
"France","2002","2.50698622871847",""
"France","2001","2.48650399423999",""
"France","2000","2.54945216161618",""
"France","1999","2.67080281435755",""
"France","1998","2.72590300457156",""
"France","1997","2.90597285102217",""
"France","1996","2.95025171872463",""
"France","1995","3.03875543866498",""
"France","1994","3.24506493023076",""
"France","1993","3.28361549006383",""
"France","1992","3.28668828068549",""
"France","1991","3.42895093239365",""
"France","1990","3.42328605251304",""
"France","1989","3.50729235213007",""
"France","1988","3.60643725070866",""
"Gabon","2012","1.36431464506502",""
"Gabon","2010","0.862908837856646",""
"Gabon","2007","1.06392009152831",""
"Gabon","2006","1.16197535810879",""
"Gabon","2005","1.31265177536153",""
"Gabon","2004","1.71408981830648",""
"Gabon","2003","1.79023045665085",""
"Gabon","2002","1.92016757826138",""
"Gabon","2001","1.91044084869887",""
"Gabon","2000","1.80145224765811",""
"Gambia, The","2007","0.568678358371782",""
"Gambia, The","2006","0.425347640887082",""
"Gambia, The","2005","0.478245106123926",""
"Gambia, The","2004","0.333698103340558",""
"Gambia, The","2003","0.410205891835705",""
"Gambia, The","2002","0.390720315790957",""
"Gambia, The","2001","0.357026297940565",""
"Gambia, The","2000","0.424507189544855",""
"Gambia, The","1999","0.43193262403001",""
"Gambia, The","1998","0.481928241889312",""
"Gambia, The","1997","0.519690013039885",""
"Gambia, The","1996","0.46327780056103",""
"Gambia, The","1995","0.367912141449304",""
"Gambia, The","1994","0.310370825553989",""
"Gambia, The","1993","0.338576186452419",""
"Gambia, The","1992","0.491044551772601",""
"Gambia, The","1991","0.578908742234663",""
"Gambia, The","1990","1.09274310727428",""
"Gambia, The","1989","0.960712826862907",""
"Gambia, The","1988","0.810531310003912",""
"Georgia","2012","2.88458690814927",""
"Georgia","2011","3.24515459820618",""
"Georgia","2010","3.90486321448658",""
"Georgia","2009","5.60435894584677",""
"Georgia","2008","8.51906989440118",""
"Georgia","2007","9.15629195397693",""
"Georgia","2006","5.22120459098694",""
"Georgia","2005","3.33879688706664",""
"Georgia","2004","1.37414429090712",""
"Georgia","2003","1.06841439409775",""
"Georgia","2002","1.00053299706695",""
"Georgia","2001","0.740186005258762",""
"Georgia","2000","0.615582490752134",""
"Georgia","1999","0.924374855931971",""
"Georgia","1998","1.13697395615685",""
"Georgia","1997","1.25358766896378",""
"Georgia","1996","2.21017302703038",""
"Germany","2012","1.33592109210921",""
"Germany","2011","1.32687076133185",""
"Germany","2010","1.3997995991984",""
"Germany","2009","1.43926375200067",""
"Germany","2008","1.32686555097421",""
"Germany","2007","1.28021412394482",""
"Germany","2006","1.31228661567051",""
"Germany","2005","1.37565186117605",""
"Germany","2004","1.39408844559821",""
"Germany","2003","1.44633294528522",""
"Germany","2002","1.46177656880218",""
"Germany","2001","1.45810932965412",""
"Germany","2000","1.49225885225885",""
"Germany","1999","1.52999700029997",""
"Germany","1998","1.52176353523498",""
"Germany","1997","1.53984105406253",""
"Germany","1996","1.59989333333333",""
"Germany","1995","1.6315390857452",""
"Germany","1994","1.69139266075637",""
"Germany","1993","1.8539100713065",""
"Germany","1992","2.03275903906819",""
"Germany","1991","2.18493418480386",""
"Germany","1990","2.46836224058456",""
"Germany","1989","2.4820817684467",""
"Germany","1988","2.58840442120358",""
"Ghana","2012","0.268092480963382",""
"Ghana","2011","0.249095982198832",""
"Ghana","2010","0.388774621487725",""
"Ghana","2009","0.434442847540616",""
"Ghana","2008","0.397632759637624",""
"Ghana","2007","0.509620160228033",""
"Ghana","2006","0.371023790430366",""
"Ghana","2005","0.598391129828256",""
"Ghana","2004","0.634639208861596",""
"Ghana","2003","0.69833141115849",""
"Ghana","2002","0.599647988211698",""
"Ghana","2001","0.60939252496014",""
"Ghana","2000","1.02016388914465",""
"Ghana","1999","0.767743126755362",""
"Ghana","1998","0.768963922294172",""
"Ghana","1997","0.658948233593606",""
"Ghana","1996","0.643812782770512",""
"Ghana","1995","0.761123366487351",""
"Ghana","1994","0.69164265129683",""
"Ghana","1993","0.697296040908034",""
"Ghana","1992","0.642197719266619",""
"Ghana","1991","0.617912171048369",""
"Ghana","1990","0.468556879596506",""
"Ghana","1989","0.423365832993063",""
"Ghana","1988","0.47564869049384",""
"Greece","2012","2.62556252609315",""
"Greece","2011","2.31331733743992",""
"Greece","2010","2.77783407369452",""
"Greece","2009","3.29407972193644",""
"Greece","2008","3.09565703145226",""
"Greece","2007","2.79395874709862",""
"Greece","2006","2.90669511896918",""
"Greece","2005","2.92774402151306",""
"Greece","2004","2.74970559553261",""
"Greece","2003","2.61141318283393",""
"Greece","2002","3.24113731118864",""
"Greece","2001","3.41010383492093",""
"Greece","2000","3.62475861598545",""
"Greece","1999","3.59651916352092",""
"Greece","1998","3.56621507378592",""
"Greece","1997","3.39674104354081",""
"Greece","1996","3.34244751321336",""
"Greece","1995","3.20253859546551",""
"Greece","1994","3.22615916366732",""
"Greece","1993","3.24321349521734",""
"Greece","1992","3.26951328331253",""
"Greece","1991","3.1381980367413",""
"Greece","1990","3.42204792415762",""
"Greece","1989","3.39078728861371",""
"Greece","1988","3.78220571850508",""
"Guatemala","2012","0.420572100034662",""
"Guatemala","2011","0.413975511611245",""
"Guatemala","2010","0.410695618706345",""
"Guatemala","2009","0.390626775760748",""
"Guatemala","2008","0.425522566384393",""
"Guatemala","2007","0.398456449244938",""
"Guatemala","2006","0.432047010891675",""
"Guatemala","2005","0.384154539883473",""
"Guatemala","2004","0.479415837315775",""
"Guatemala","2003","0.81588516933352",""
"Guatemala","2002","0.762429633713789",""
"Guatemala","2001","1.05185953252804",""
"Guatemala","2000","0.818068164685042",""
"Guatemala","1999","0.675600909681102",""
"Guatemala","1998","0.720836747296261",""
"Guatemala","1997","0.742537209040132",""
"Guatemala","1996","0.821126764662818",""
"Guatemala","1995","0.989939804261774",""
"Guatemala","1994","1.07942788779142",""
"Guatemala","1993","1.07871278967974",""
"Guatemala","1992","1.2540423299673",""
"Guatemala","1991","1.08028516797068",""
"Guatemala","1990","1.47157678435453",""
"Guatemala","1989","1.53686362847917",""
"Guatemala","1988","1.5916281779887",""
"Guinea","2004","2.23101599551003",""
"Guinea","2003","2.44118141486197",""
"Guinea","2002","3.32811145250355",""
"Guinea","2001","3.09839873544353",""
"Guinea","2000","1.53463745061706",""
"Guinea","1999","1.59510626395939",""
"Guinea","1998","1.25500851479341",""
"Guinea","1997","1.17267137144351",""
"Guinea","1994","1.35591102753964",""
"Guinea","1993","1.34050610488822",""
"Guinea","1992","1.69438207708291",""
"Guinea","1991","2.38019187602236",""
"Guinea-Bissau","2012","2.01635377741634",""
"Guinea-Bissau","2011","1.81034078442949",""
"Guinea-Bissau","2010","2.05051402470631",""
"Guinea-Bissau","2009","1.65094022448774",""
"Guinea-Bissau","2005","2.11509058054951",""
"Guinea-Bissau","2003","1.61257527754262",""
"Guinea-Bissau","2002","1.56468297088667",""
"Guinea-Bissau","2001","1.60924436870973",""
"Guinea-Bissau","2000","2.63395889533643",""
"Guinea-Bissau","1998","1.4047619047619",""
"Guinea-Bissau","1997","0.676895594755814",""
"Guinea-Bissau","1996","0.701776941292526",""
"Guinea-Bissau","1995","0.870947718835304",""
"Guinea-Bissau","1994","0.855925837921265",""
"Guinea-Bissau","1989","2.07221108806257",""
"Guyana","2012","1.0853726978308",""
"Guyana","2011","1.17202361929112",""
"Guyana","2010","1.27414839416439",""
"Guyana","2009","1.40348668890427",""
"Guyana","2008","1.35094060101404",""
"Guyana","2007","1.22106709905694",""
"Guyana","2006","1.11897357208423",""
"Guyana","2005","1.90934840756218",""
"Guyana","2004","1.7907833011066",""
"Guyana","2003","1.87494786351872",""
"Guyana","2002","1.90565373530578",""
"Guyana","2001","1.75652464158744",""
"Guyana","2000","1.50293814001179",""
"Guyana","1996","0.787568512741649",""
"Guyana","1995","0.915362878643679",""
"Guyana","1994","1.01466514121433",""
"Guyana","1993","0.975965528629677",""
"Guyana","1992","0.983243607756973",""
"Guyana","1991","0.603017724687528",""
"Guyana","1990","0.90647944603461",""
"Guyana","1989","1.20038729605497",""
"Guyana","1988","2.02754960355881",""
"Haiti","1995","0.0920719880183653",""
"Haiti","1994","0.0754091179323508",""
"Haiti","1993","0.0915292289094206",""
"Haiti","1992","0.0826246617703904",""
"Haiti","1991","0.0874038833877303",""
"Heavily indebted poor countries (HIPC)","2012","1.27956746162176",""
"Heavily indebted poor countries (HIPC)","2011","1.47680251076353",""
"Heavily indebted poor countries (HIPC)","2010","1.49248578752593",""
"Heavily indebted poor countries (HIPC)","2009","1.46707695012266",""
"Heavily indebted poor countries (HIPC)","2008","1.52096793575153",""
"Heavily indebted poor countries (HIPC)","2007","1.47837994205148",""
"Heavily indebted poor countries (HIPC)","2006","1.8195042692955",""
"Heavily indebted poor countries (HIPC)","2005","1.82056758030665",""
"Heavily indebted poor countries (HIPC)","2004","2.02213407610041",""
"Heavily indebted poor countries (HIPC)","2003","1.74983354273478",""
"Heavily indebted poor countries (HIPC)","2002","1.87595927450667",""
"Heavily indebted poor countries (HIPC)","2001","2.04632143752239",""
"Heavily indebted poor countries (HIPC)","2000","2.46538717505706",""
"Heavily indebted poor countries (HIPC)","1999","2.60538362867235",""
"Heavily indebted poor countries (HIPC)","1998","2.19903488690002",""
"Heavily indebted poor countries (HIPC)","1997","1.54797957442299",""
"Heavily indebted poor countries (HIPC)","1996","1.54355289930156",""
"Heavily indebted poor countries (HIPC)","1995","1.62522288581033",""
"Heavily indebted poor countries (HIPC)","1994","1.64575632742818",""
"Heavily indebted poor countries (HIPC)","1993","1.87083063126955",""
"Heavily indebted poor countries (HIPC)","1992","1.90304133172859",""
"Heavily indebted poor countries (HIPC)","1991","2.21106893277558",""
"Heavily indebted poor countries (HIPC)","1990","2.66762680006372",""
"Heavily indebted poor countries (HIPC)","1988","2.40499184577922",""
"High income","2012","2.69177743005654",""
"High income","2011","2.7673393075781",""
"High income","2010","2.86482436310189",""
"High income","2009","2.91152391140571",""
"High income","2008","2.64405238233654",""
"High income","2007","2.5331529562993",""
"High income","2006","2.55126481361162",""
"High income","2005","2.5633378191409",""
"High income","2004","2.53899099265008",""
"High income","2003","2.52483141998103",""
"High income","2002","2.43850669745637",""
"High income","2001","2.3153292211253",""
"High income","2000","2.27383080521976",""
"High income","1999","2.26673006208561",""
"High income","1998","2.34550664109013",""
"High income","1997","2.41018389089825",""
"High income","1996","2.40711834952018",""
"High income","1995","2.46791700914924",""
"High income","1994","2.69530231191551",""
"High income","1993","2.89013129104934",""
"High income","1992","3.04296847375408",""
"High income","1991","3.07021700117833",""
"High income","1990","3.74768512328042",""
"High income","1989","4.01250224403633",""
"High income","1988","3.50134734665348",""
"High income: nonOECD","2012","4.61792200765835",""
"High income: nonOECD","2011","4.34148483368298",""
"High income: nonOECD","2010","4.53912873144989",""
"High income: nonOECD","2009","4.86743897067576",""
"High income: nonOECD","2008","3.90791192769419",""
"High income: nonOECD","2007","3.99290140056854",""
"High income: nonOECD","2006","4.00793089341818",""
"High income: nonOECD","2005","4.13893932717354",""
"High income: nonOECD","2004","4.28241434615647",""
"High income: nonOECD","2003","4.6276470205026",""
"High income: nonOECD","2002","4.88612684163208",""
"High income: nonOECD","2001","5.23231763640198",""
"High income: nonOECD","2000","4.97226443674981",""
"High income: nonOECD","1999","5.21011055727046",""
"High income: nonOECD","1998","5.55801216334333",""
"High income: nonOECD","1997","5.38282268272202",""
"High income: nonOECD","1996","5.10352423677412",""
"High income: nonOECD","1995","5.38580432549353",""
"High income: nonOECD","1994","6.29826910041068",""
"High income: nonOECD","1993","6.3578155635911",""
"High income: nonOECD","1992","6.68846490777173",""
"High income: nonOECD","1990","15.4262084483788",""
"High income: nonOECD","1989","17.2847162457491",""
"High income: OECD","2012","2.51935436789429",""
"High income: OECD","2011","2.62151334339336",""
"High income: OECD","2010","2.72266119233275",""
"High income: OECD","2009","2.7655521614113",""
"High income: OECD","2008","2.53335420434148",""
"High income: OECD","2007","2.42279665039063",""
"High income: OECD","2006","2.45200969508588",""
"High income: OECD","2005","2.469067241685",""
"High income: OECD","2004","2.44897773295489",""
"High income: OECD","2003","2.4267853129976",""
"High income: OECD","2002","2.32668111048493",""
"High income: OECD","2001","2.18614025846002",""
"High income: OECD","2000","2.15619404875041",""
"High income: OECD","1999","2.15492629463211",""
"High income: OECD","1998","2.21415655877793",""
"High income: OECD","1997","2.26364614801649",""
"High income: OECD","1996","2.28976276806603",""
"High income: OECD","1995","2.34479036590329",""
"High income: OECD","1994","2.53746451422341",""
"High income: OECD","1993","2.72826485975712",""
"High income: OECD","1992","2.87344806363788",""
"High income: OECD","1991","2.90661699692573",""
"High income: OECD","1990","3.16380925521603",""
"High income: OECD","1989","3.31179684171497",""
"High income: OECD","1988","3.40171780032241",""
"Honduras","2012","1.05180527681427",""
"Honduras","2011","1.13124940676565",""
"Honduras","2010","1.0745574467232",""
"Honduras","2009","1.0749832566732",""
"Honduras","2008","0.953825763508372",""
"Honduras","2007","0.776222003774503",""
"Honduras","2006","0.692236097106957",""
"Honduras","2005","0.641637197120445",""
"Honduras","2004","0.682940611028264",""
"Honduras","2003","0.99847470418655",""
"Honduras","2002","0.809032451032677",""
"Honduras","2001","0.822525733009217",""
"Honduras","2000","0.730398046789666",""
"Hungary","2012","0.833422822563037",""
"Hungary","2011","1.00287185636846",""
"Hungary","2010","1.05946011757539",""
"Hungary","2009","1.16544339731551",""
"Hungary","2008","1.21106852576857",""
"Hungary","2007","1.30524566671683",""
"Hungary","2006","1.25302787439522",""
"Hungary","2005","1.44676131195153",""
"Hungary","2004","1.50365704980272",""
"Hungary","2003","1.67774794332053",""
"Hungary","2002","1.63305229763984",""
"Hungary","2001","1.80368008311497",""
"Hungary","2000","1.72694772965518",""
"Hungary","1999","1.67331164703029",""
"Hungary","1998","1.47083369322386",""
"Hungary","1997","1.68915906639044",""
"Hungary","1996","1.47096767200097",""
"Hungary","1995","1.56074840921403",""
"Hungary","1994","2.03784707123453",""
"Hungary","1993","2.12392801859995",""
"Hungary","1992","2.34099678325865",""
"Hungary","1991","2.3965893733046",""
"Hungary","1990","2.79321480314343",""
"Hungary","1989","3.08956236617246",""
"Hungary","1988","3.80334415467201",""
"Iceland","2012","0.128466881300549",""
"Iceland","2011","0.138824354139195",""
"Iceland","2010","0.158275199433336",""
"Iceland","2009","0.185655761939326",""
"India","2012","2.41069144622798",""
"India","2011","2.57055656101265",""
"India","2010","2.70807921003223",""
"India","2009","2.89294522195181",""
"India","2008","2.55059308423163",""
"India","2007","2.34204736881122",""
"India","2006","2.52636622511803",""
"India","2005","2.75358367170615",""
"India","2004","2.82831735948848",""
"India","2003","2.67816053209344",""
"India","2002","2.82692301407476",""
"India","2001","2.92464035600974",""
"India","2000","2.94845342329321",""
"India","1999","2.95581659587852",""
"India","1998","2.72821388998603",""
"India","1997","2.64564802423845",""
"India","1996","2.4730905727429",""
"India","1995","2.57596467029891",""
"India","1994","2.66834868401017",""
"India","1993","2.82715752947244",""
"India","1992","2.71126928706627",""
"India","1991","2.90855343992904",""
"India","1990","3.13879409165901",""
"India","1989","3.42678501275644",""
"India","1988","3.47911512050523",""
"Indonesia","2012","0.781825539620899",""
"Indonesia","2011","0.674060013156483",""
"Indonesia","2010","0.657561251524942",""
"Indonesia","2009","0.612410887579815",""
"Indonesia","2008","0.633480984934022",""
"Indonesia","2007","0.774786825419629",""
"Indonesia","2006","0.716425480370125",""
"Indonesia","2005","0.750789080158598",""
"Indonesia","2004","0.945716156570129",""
"Indonesia","2003","0.987051254200679",""
"Indonesia","2002","0.785362701111968",""
"Indonesia","2001","0.477670832315914",""
"Indonesia","1999","0.580959930425864",""
"Indonesia","1998","0.642843576815266",""
"Indonesia","1997","0.738256193447403",""
"Indonesia","1996","0.756710891048538",""
"Indonesia","1995","0.755532101989208",""
"Indonesia","1994","0.779917918237629",""
"Indonesia","1993","0.753844778609266",""
"Indonesia","1992","0.836063242658869",""
"Indonesia","1991","0.815702430766979",""
"Indonesia","1990","0.869271185760232",""
"Indonesia","1989","0.855877409082751",""
"Indonesia","1988","0.942077014290471",""
"Iran, Islamic Rep.","2009","2.1909499586012",""
"Iran, Islamic Rep.","2008","2.1370216779827",""
"Iran, Islamic Rep.","2007","2.88009498463992",""
"Iran, Islamic Rep.","2006","3.83449509399107",""
"Iran, Islamic Rep.","2005","3.75636022844362",""
"Iran, Islamic Rep.","2004","3.26877339918295",""
"Iran, Islamic Rep.","2003","2.85102190362298",""
"Iran, Islamic Rep.","2002","2.50529696913486",""
"Iran, Islamic Rep.","2001","4.01884090195709",""
"Iran, Islamic Rep.","2000","3.7872561417066",""
"Iran, Islamic Rep.","1999","2.97555110506906",""
"Iran, Islamic Rep.","1998","2.35284099055488",""
"Iran, Islamic Rep.","1997","2.12759563862676",""
"Iran, Islamic Rep.","1996","1.91747107617399",""
"Iran, Islamic Rep.","1995","1.78778904632854",""
"Iran, Islamic Rep.","1994","2.36128720262389",""
"Iran, Islamic Rep.","1993","1.51628680992147",""
"Iran, Islamic Rep.","1992","1.38891238985232",""
"Iran, Islamic Rep.","1991","1.65558007083466",""
"Iran, Islamic Rep.","1990","2.05012548820777",""
"Iran, Islamic Rep.","1989","2.41027478381451",""
"Iran, Islamic Rep.","1988","1.95178992312952",""
"Iraq","2012","2.80569165812412",""
"Iraq","2011","3.08838183604221",""
"Iraq","2010","2.50758252859265",""
"Iraq","2009","2.65840620074739",""
"Iraq","2008","2.18307710520838",""
"Iraq","2007","2.1865167241245",""
"Iraq","2006","1.89772864561801",""
"Iraq","2005","2.2425123091963",""
"Iraq","2004","1.67557807777108",""
"Ireland","2012","0.550207099535788",""
"Ireland","2011","0.575031686017735",""
"Ireland","2010","0.608488189623368",""
"Ireland","2009","0.627913339538647",""
"Ireland","2008","0.599724358315407",""
"Ireland","2007","0.528855749631106",""
"Ireland","2006","0.534426739407492",""
"Ireland","2005","0.565388591461752",""
"Ireland","2004","0.591236980384678",""
"Ireland","2003","0.607956339439851",""
"Ireland","2002","0.659439498604621",""
"Ireland","2001","0.730065803810553",""
"Ireland","2000","0.713720241432759",""
"Ireland","1999","0.767750063039759",""
"Ireland","1998","0.841959888909559",""
"Ireland","1997","0.941630289096084",""
